Timestamp_ns,Timestamp_sec,Motor_Position,Motor_Velocity,Motor_Current_mA,Serial_ESP_Data,OptoForce_Fx,OptoForce_Fy,OptoForce_Fz
1749025017788583665,1749025017.7885838,-136836,0,0.0,-8189.0,-0.05927682276229994,-0.02808199943836001,0.9876543209876544
1749025017797748915,1749025017.797749,-136836,0,0.0,-8189.0,-0.05927682276229994,0.0,0.7407407407407408
1749025017807750937,1749025017.807751,-136836,0,0.0,-8189.0,-0.0889152341434499,-0.02808199943836001,0.7407407407407408
1749025017817741646,1749025017.8177416,-136836,0,0.0,-8189.0,-0.05927682276229994,0.0,0.9876543209876544
1749025017821132947,1749025017.8211331,-136836,0,0.0,-8184.0,-0.05927682276229994,0.0,0.9876543209876544
1749025017827744856,1749025017.8277447,-136836,0,0.0,-8184.0,-0.05927682276229994,0.0,0.9876543209876544
1749025017831832129,1749025017.8318322,-136837,0,0.0,-8184.0,-0.05927682276229994,0.0,0.9876543209876544
1749025017837752466,1749025017.8377526,-136837,0,0.0,-8184.0,-0.02963841138114997,-0.02808199943836001,1.234567901234568
1749025017847729904,1749025017.84773,-136837,0,0.0,-8184.0,-0.02963841138114997,-0.02808199943836001,0.7407407407407408
1749025017858267542,1749025017.8582675,-136837,0,0.0,-8184.0,-0.05927682276229994,-0.05616399887672002,0.7407407407407408
1749025017868485725,1749025017.8684857,-136837,0,0.0,-8184.0,-0.05927682276229994,-0.02808199943836001,0.2469135802469136
1749025017878718434,1749025017.8787184,-136837,0,0.0,-8184.0,-0.05927682276229994,-0.02808199943836001,0.4938271604938272
1749025017888309229,1749025017.8883092,-136837,0,0.0,-8184.0,-0.0889152341434499,-0.02808199943836001,0.0
1749025017897986069,1749025017.897986,-136837,0,0.0,-8184.0,-0.0889152341434499,-0.05616399887672002,0.2469135802469136
1749025017907958060,1749025017.907958,-136837,0,0.0,-8184.0,-0.05927682276229994,-0.02808199943836001,0.4938271604938272
1749025017913773075,1749025017.913773,-136837,0,0.0,-8201.0,-0.05927682276229994,-0.02808199943836001,0.4938271604938272
1749025017917767529,1749025017.9177675,-136837,0,0.0,-8201.0,-0.05927682276229994,-0.02808199943836001,0.2469135802469136
1749025017927715983,1749025017.927716,-136837,0,0.0,-8201.0,-0.05927682276229994,-0.02808199943836001,0.0
1749025017927746993,1749025017.927747,-136837,0,0.0,-8201.0,-0.05927682276229994,-0.02808199943836001,0.0
1749025017937738329,1749025017.9377382,-136837,0,0.0,-8201.0,-0.05927682276229994,-0.02808199943836001,0.4938271604938272
1749025017948268774,1749025017.948269,-136837,0,0.0,-8201.0,-0.05927682276229994,-0.02808199943836001,0.0
1749025017958286651,1749025017.9582865,-136837,0,0.0,-8201.0,-0.0889152341434499,-0.02808199943836001,0.2469135802469136
1749025017968312349,1749025017.9683123,-136837,0,0.0,-8201.0,-0.0889152341434499,-0.05616399887672002,0.2469135802469136
1749025017978627053,1749025017.978627,-136837,0,0.0,-8201.0,-0.0889152341434499,-0.02808199943836001,0.4938271604938272
1749025017987976266,1749025017.987976,-136837,0,0.0,-8201.0,-0.0889152341434499,-0.02808199943836001,0.9876543209876544
1749025017997712262,1749025017.9977124,-136837,0,0.0,-8201.0,-0.0889152341434499,-0.05616399887672002,0.9876543209876544
1749025018005757251,1749025018.005757,-136837,0,0.0,-8141.0,-0.0889152341434499,-0.05616399887672002,0.9876543209876544
1749025018007771764,1749025018.0077717,-136837,0,0.0,-8141.0,-0.0889152341434499,-0.02808199943836001,0.7407407407407408
1749025018017781679,1749025018.0177817,-136837,0,0.0,-8141.0,-0.0889152341434499,-0.02808199943836001,0.2469135802469136
1749025018023947509,1749025018.0239475,-136836,0,0.0,-8141.0,-0.0889152341434499,-0.02808199943836001,0.2469135802469136
1749025018027738234,1749025018.027738,-136836,0,0.0,-8141.0,-0.0889152341434499,-0.02808199943836001,0.0
1749025018038048887,1749025018.0380487,-136836,0,0.0,-8141.0,-0.0889152341434499,-0.02808199943836001,0.0
1749025018048419813,1749025018.04842,-136836,0,0.0,-8141.0,-0.05927682276229994,-0.02808199943836001,-0.2469135802469136
1749025018058257079,1749025018.058257,-136836,0,0.0,-8141.0,-0.0889152341434499,-0.05616399887672002,0.2469135802469136
1749025018068245343,1749025018.0682452,-136836,0,0.0,-8141.0,-0.05927682276229994,-0.02808199943836001,0.4938271604938272
1749025018078441386,1749025018.0784414,-136836,0,0.0,-8141.0,-0.0889152341434499,-0.02808199943836001,0.2469135802469136
1749025018088303795,1749025018.0883038,-136836,0,0.0,-8141.0,-0.0889152341434499,-0.02808199943836001,0.4938271604938272
1749025018098071359,1749025018.0980713,-136836,0,0.0,-8141.0,-0.0889152341434499,-0.02808199943836001,0.2469135802469136
1749025018098542581,1749025018.0985427,-136836,0,0.0,-8124.0,-0.0889152341434499,-0.02808199943836001,0.2469135802469136
1749025018107748618,1749025018.1077485,-136836,0,0.0,-8124.0,-0.0889152341434499,-0.02808199943836001,0.9876543209876544
1749025018117877124,1749025018.1178772,-136836,0,0.0,-8124.0,-0.05927682276229994,-0.05616399887672002,1.4814814814814816
1749025018128216761,1749025018.1282167,-136836,0,0.0,-8124.0,-0.05927682276229994,-0.05616399887672002,1.7283950617283952
1749025018135992302,1749025018.1359923,-136836,0,0.0,-8124.0,-0.05927682276229994,-0.05616399887672002,1.7283950617283952
1749025018138223044,1749025018.1382232,-136836,0,0.0,-8124.0,-0.05927682276229994,-0.05616399887672002,0.7407407407407408
1749025018148211517,1749025018.1482115,-136836,0,0.0,-8124.0,-0.05927682276229994,-0.05616399887672002,0.2469135802469136
1749025018158777721,1749025018.1587777,-136836,0,0.0,-8124.0,-0.05927682276229994,-0.02808199943836001,0.2469135802469136
1749025018168310687,1749025018.1683109,-136836,0,0.0,-8124.0,-0.05927682276229994,-0.02808199943836001,0.7407407407407408
1749025018178445618,1749025018.1784456,-136836,0,0.0,-8124.0,-0.0889152341434499,-0.02808199943836001,0.4938271604938272
1749025018188271151,1749025018.188271,-136836,0,0.0,-8124.0,-0.0889152341434499,-0.02808199943836001,0.4938271604938272
1749025018190661900,1749025018.190662,-136836,0,0.0,-8220.0,-0.0889152341434499,-0.02808199943836001,0.4938271604938272
1749025018197761444,1749025018.1977615,-136836,0,0.0,-8220.0,-0.0889152341434499,0.0,0.0
1749025018207736298,1749025018.2077363,-136836,0,0.0,-8220.0,-0.0889152341434499,-0.02808199943836001,-0.4938271604938272
1749025018217765978,1749025018.2177658,-136836,0,0.0,-8220.0,-0.05927682276229994,-0.02808199943836001,0.0
1749025018227725676,1749025018.2277255,-136836,0,0.0,-8220.0,-0.05927682276229994,-0.02808199943836001,0.0
1749025018232140367,1749025018.2321403,-136836,0,0.0,-8220.0,-0.05927682276229994,-0.02808199943836001,0.0
1749025018237727699,1749025018.2377276,-136836,0,0.0,-8220.0,-0.05927682276229994,-0.02808199943836001,0.2469135802469136
1749025018247762547,1749025018.2477624,-136836,0,0.0,-8220.0,-0.05927682276229994,-0.05616399887672002,0.4938271604938272
1749025018258296554,1749025018.2582965,-136836,0,0.0,-8220.0,-0.05927682276229994,-0.02808199943836001,1.234567901234568
1749025018268288589,1749025018.2682886,-136836,0,0.0,-8220.0,-0.05927682276229994,-0.02808199943836001,1.234567901234568
1749025018278615585,1749025018.2786155,-136836,0,0.0,-8220.0,-0.05927682276229994,-0.02808199943836001,0.7407407407407408
1749025018283308385,1749025018.2833083,-136836,0,0.0,-8315.0,-0.05927682276229994,-0.02808199943836001,0.7407407407407408
1749025018287908854,1749025018.2879088,-136836,0,0.0,-8315.0,-0.05927682276229994,-0.02808199943836001,0.4938271604938272
1749025018297731384,1749025018.2977314,-136836,0,0.0,-8315.0,-0.05927682276229994,-0.02808199943836001,0.2469135802469136
1749025018307701489,1749025018.3077016,-136836,0,0.0,-8315.0,-0.05927682276229994,0.0,0.4938271604938272
1749025018317968979,1749025018.3179688,-136836,0,0.0,-8315.0,-0.02963841138114997,-0.02808199943836001,0.7407407407407408
1749025018327762804,1749025018.3277626,-136836,0,0.0,-8315.0,-0.05927682276229994,-0.02808199943836001,0.7407407407407408
1749025018337732001,1749025018.337732,-136836,0,0.0,-8315.0,-0.05927682276229994,-0.02808199943836001,0.7407407407407408
1749025018343824498,1749025018.3438244,-136836,0,0.0,-8315.0,-0.05927682276229994,-0.02808199943836001,0.7407407407407408
1749025018347918475,1749025018.3479185,-136836,0,0.0,-8315.0,-0.05927682276229994,-0.05616399887672002,0.2469135802469136
1749025018358280532,1749025018.3582804,-136836,0,0.0,-8315.0,-0.05927682276229994,-0.02808199943836001,0.2469135802469136
1749025018368252033,1749025018.3682523,-136836,0,0.0,-8315.0,-0.05927682276229994,-0.02808199943836001,0.2469135802469136
1749025018378704954,1749025018.3787048,-136836,0,0.0,-8315.0,-0.05927682276229994,-0.02808199943836001,0.4938271604938272
1749025018385655525,1749025018.3856556,-136836,0,0.0,-8281.0,-0.05927682276229994,-0.02808199943836001,0.4938271604938272
1749025018388159697,1749025018.3881598,-136836,0,0.0,-8281.0,-0.05927682276229994,-0.02808199943836001,0.9876543209876544
1749025018397787299,1749025018.3977873,-136836,0,0.0,-8281.0,-0.05927682276229994,-0.02808199943836001,0.4938271604938272
1749025018407741759,1749025018.4077418,-136836,0,0.0,-8281.0,-0.05927682276229994,-0.02808199943836001,0.2469135802469136
1749025018417726391,1749025018.4177265,-136836,0,0.0,-8281.0,-0.05927682276229994,-0.02808199943836001,0.7407407407407408
1749025018427932910,1749025018.427933,-136836,0,0.0,-8281.0,-0.05927682276229994,-0.02808199943836001,0.9876543209876544
1749025018437935142,1749025018.437935,-136836,0,0.0,-8281.0,-0.05927682276229994,-0.02808199943836001,1.234567901234568
1749025018439793349,1749025018.4397933,-136836,0,0.0,-8281.0,-0.05927682276229994,-0.02808199943836001,1.234567901234568
1749025018448275198,1749025018.448275,-136836,0,0.0,-8281.0,-0.0889152341434499,-0.02808199943836001,0.4938271604938272
1749025018458230846,1749025018.4582307,-136836,0,0.0,-8281.0,-0.05927682276229994,-0.02808199943836001,0.0
1749025018468467746,1749025018.4684677,-136836,0,0.0,-8281.0,-0.05927682276229994,-0.02808199943836001,0.2469135802469136
1749025018478001411,1749025018.4780014,-136836,0,0.0,-8219.0,-0.05927682276229994,-0.02808199943836001,0.2469135802469136
1749025018478099608,1749025018.4780998,-136836,0,0.0,-8219.0,-0.05927682276229994,-0.02808199943836001,0.2469135802469136
1749025018487730841,1749025018.487731,-136836,0,0.0,-8219.0,-0.0889152341434499,0.0,0.4938271604938272
1749025018497699061,1749025018.497699,-136836,0,0.0,-8219.0,-0.0889152341434499,-0.02808199943836001,0.7407407407407408
1749025018507743547,1749025018.5077436,-136836,0,0.0,-8219.0,-0.05927682276229994,-0.02808199943836001,0.7407407407407408
1749025018517728249,1749025018.5177283,-136836,0,0.0,-8219.0,-0.05927682276229994,-0.02808199943836001,0.7407407407407408
1749025018527737535,1749025018.5277376,-136836,0,0.0,-8219.0,-0.05927682276229994,-0.02808199943836001,0.4938271604938272
1749025018535932265,1749025018.535932,-136836,0,0.0,-8219.0,-0.05927682276229994,-0.02808199943836001,0.4938271604938272
1749025018537906060,1749025018.5379062,-136836,0,0.0,-8219.0,-0.05927682276229994,-0.02808199943836001,0.4938271604938272
1749025018548261900,1749025018.548262,-136836,0,0.0,-8219.0,-0.05927682276229994,-0.02808199943836001,0.9876543209876544
1749025018557966886,1749025018.557967,-136836,0,0.0,-8219.0,-0.0889152341434499,-0.02808199943836001,0.7407407407407408
1749025018568445089,1749025018.5684452,-136836,0,0.0,-8219.0,-0.0889152341434499,-0.02808199943836001,0.2469135802469136
1749025018569845694,1749025018.5698457,-136836,0,0.0,-8277.0,-0.0889152341434499,-0.02808199943836001,0.2469135802469136
1749025018577752048,1749025018.577752,-136836,0,0.0,-8277.0,-0.0889152341434499,-0.02808199943836001,0.0
1749025018587869239,1749025018.5878692,-136836,0,0.0,-8277.0,-0.11855364552459988,-0.02808199943836001,0.4938271604938272
1749025018597747083,1749025018.597747,-136836,0,0.0,-8277.0,-0.0889152341434499,-0.02808199943836001,0.2469135802469136
1749025018607752179,1749025018.607752,-136836,0,0.0,-8277.0,-0.05927682276229994,-0.02808199943836001,0.0
1749025018618146921,1749025018.618147,-136836,0,0.0,-8277.0,-0.0889152341434499,-0.02808199943836001,-0.2469135802469136
1749025018628219624,1749025018.6282196,-136836,0,0.0,-8277.0,-0.05927682276229994,-0.02808199943836001,0.0
1749025018631792583,1749025018.6317925,-136836,0,0.0,-8277.0,-0.05927682276229994,-0.02808199943836001,0.0
1749025018638188821,1749025018.6381888,-136836,0,0.0,-8277.0,-0.05927682276229994,-0.05616399887672002,0.7407407407407408
1749025018648315650,1749025018.6483157,-136836,0,0.0,-8277.0,-0.05927682276229994,-0.02808199943836001,0.4938271604938272
1749025018658296371,1749025018.6582963,-136836,0,0.0,-8277.0,-0.05927682276229994,-0.02808199943836001,0.2469135802469136
1749025018661679012,1749025018.661679,-136836,0,0.0,-8260.0,-0.05927682276229994,-0.02808199943836001,0.2469135802469136
1749025018668132450,1749025018.6681323,-136836,0,0.0,-8260.0,-0.0889152341434499,-0.05616399887672002,0.0
1749025018678290219,1749025018.6782901,-136836,0,0.0,-8260.0,-0.05927682276229994,-0.02808199943836001,0.0
1749025018688283791,1749025018.688284,-136836,0,0.0,-8260.0,-0.02963841138114997,-0.02808199943836001,0.0
1749025018698345878,1749025018.698346,-136836,0,0.0,-8260.0,-0.02963841138114997,-0.02808199943836001,0.4938271604938272
1749025018707961955,1749025018.7079618,-136836,0,0.0,-8260.0,-0.02963841138114997,-0.02808199943836001,0.9876543209876544
1749025018717941489,1749025018.7179415,-136836,0,0.0,-8260.0,-0.05927682276229994,-0.05616399887672002,0.7407407407407408
1749025018727945537,1749025018.7279456,-136836,0,0.0,-8260.0,-0.05927682276229994,-0.02808199943836001,0.7407407407407408
1749025018727960064,1749025018.72796,-136836,0,0.0,-8260.0,-0.05927682276229994,-0.02808199943836001,0.7407407407407408
1749025018738493093,1749025018.7384932,-136836,0,0.0,-8260.0,-0.05927682276229994,-0.02808199943836001,0.0
1749025018748493369,1749025018.7484932,-136836,0,0.0,-8260.0,-0.0889152341434499,-0.02808199943836001,0.2469135802469136
1749025018755030478,1749025018.7550306,-136836,0,0.0,-8273.0,-0.0889152341434499,-0.02808199943836001,0.2469135802469136
1749025018758117409,1749025018.7581174,-136836,0,0.0,-8273.0,-0.05927682276229994,-0.05616399887672002,0.4938271604938272
1749025018768242562,1749025018.7682426,-136836,0,0.0,-8273.0,-0.0889152341434499,-0.02808199943836001,0.4938271604938272
1749025018778443494,1749025018.7784436,-136836,0,0.0,-8273.0,-0.0889152341434499,-0.02808199943836001,0.7407407407407408
1749025018788455574,1749025018.7884557,-136836,0,0.0,-8273.0,-0.0889152341434499,-0.02808199943836001,0.2469135802469136
1749025018798077378,1749025018.7980773,-136836,0,0.0,-8273.0,-0.0889152341434499,-0.02808199943836001,0.4938271604938272
1749025018808001038,1749025018.808001,-136836,0,0.0,-8273.0,-0.0889152341434499,-0.02808199943836001,0.0
1749025018817724393,1749025018.8177245,-136836,0,0.0,-8273.0,-0.0889152341434499,-0.02808199943836001,0.2469135802469136
1749025018823807042,1749025018.823807,-136836,0,0.0,-8273.0,-0.0889152341434499,-0.02808199943836001,0.2469135802469136
1749025018828496001,1749025018.8284962,-136836,0,0.0,-8273.0,-0.11855364552459988,-0.02808199943836001,0.0
1749025018838245755,1749025018.8382456,-136836,0,0.0,-8273.0,-0.0889152341434499,-0.02808199943836001,0.2469135802469136
1749025018847610962,1749025018.847611,-136836,0,0.0,-8259.0,-0.0889152341434499,-0.02808199943836001,0.2469135802469136
1749025018848275225,1749025018.8482752,-136836,0,0.0,-8259.0,-0.0889152341434499,-0.02808199943836001,0.2469135802469136
1749025018857998789,1749025018.8579988,-136836,0,0.0,-8259.0,-0.0889152341434499,-0.02808199943836001,0.0
1749025018868602638,1749025018.8686025,-136836,0,0.0,-8259.0,-0.0889152341434499,-0.02808199943836001,-0.2469135802469136
1749025018878640838,1749025018.878641,-136836,0,0.0,-8259.0,-0.05927682276229994,-0.02808199943836001,0.2469135802469136
1749025018888668213,1749025018.888668,-136836,0,0.0,-8259.0,-0.05927682276229994,-0.02808199943836001,0.2469135802469136
1749025018898030277,1749025018.8980303,-136836,0,0.0,-8259.0,-0.05927682276229994,0.0,0.4938271604938272
1749025018907898203,1749025018.9078982,-136836,0,0.0,-8259.0,-0.0889152341434499,0.0,0.0
1749025018917714447,1749025018.9177144,-136836,0,0.0,-8259.0,-0.11855364552459988,-0.02808199943836001,0.0
1749025018927690000,1749025018.92769,-136836,0,0.0,-8259.0,-0.0889152341434499,-0.02808199943836001,0.2469135802469136
1749025018935910921,1749025018.935911,-136836,0,0.0,-8259.0,-0.0889152341434499,-0.02808199943836001,0.2469135802469136
1749025018937938982,1749025018.937939,-136836,0,0.0,-8259.0,-0.0889152341434499,-0.02808199943836001,0.2469135802469136
1749025018940033254,1749025018.9400332,-136836,0,0.0,-8256.0,-0.0889152341434499,-0.02808199943836001,0.2469135802469136
1749025018947735880,1749025018.9477358,-136836,0,0.0,-8256.0,-0.05927682276229994,-0.02808199943836001,0.0
1749025018958254033,1749025018.958254,-136836,0,0.0,-8256.0,-0.05927682276229994,-0.02808199943836001,-0.2469135802469136
1749025018968281617,1749025018.9682815,-136836,0,0.0,-8256.0,-0.05927682276229994,-0.02808199943836001,-0.2469135802469136
1749025018978496238,1749025018.9784963,-136836,0,0.0,-8256.0,-0.05927682276229994,-0.05616399887672002,0.0
1749025018988510203,1749025018.9885101,-136836,0,0.0,-8256.0,-0.05927682276229994,-0.05616399887672002,-0.2469135802469136
1749025018997952236,1749025018.9979522,-136836,0,0.0,-8256.0,-0.02963841138114997,-0.05616399887672002,0.0
1749025019007928696,1749025019.0079286,-136836,0,0.0,-8256.0,-0.02963841138114997,-0.02808199943836001,0.4938271604938272
1749025019017932535,1749025019.0179327,-136836,0,0.0,-8256.0,-0.02963841138114997,-0.02808199943836001,0.4938271604938272
1749025019028019485,1749025019.0280194,-136836,0,0.0,-8256.0,-0.05927682276229994,0.0,0.4938271604938272
1749025019032071837,1749025019.0320718,-136836,0,0.0,-8256.0,-0.05927682276229994,0.0,0.4938271604938272
1749025019032386613,1749025019.0323865,-136836,0,0.0,-8267.0,-0.05927682276229994,0.0,0.4938271604938272
1749025019037767912,1749025019.037768,-136836,0,0.0,-8267.0,-0.05927682276229994,-0.02808199943836001,0.7407407407407408
1749025019047737319,1749025019.0477374,-136836,0,0.0,-8267.0,-0.0889152341434499,0.0,0.4938271604938272
1749025019058262106,1749025019.058262,-136836,0,0.0,-8267.0,-0.05927682276229994,0.0,0.0
1749025019068272510,1749025019.0682724,-136836,0,0.0,-8267.0,-0.05927682276229994,0.0,0.0
1749025019078468273,1749025019.0784683,-136836,0,0.0,-8267.0,-0.05927682276229994,0.0,-0.2469135802469136
1749025019088374543,1749025019.0883746,-136836,0,0.0,-8267.0,-0.05927682276229994,-0.02808199943836001,0.0
1749025019098085675,1749025019.0980856,-136836,0,0.0,-8267.0,-0.05927682276229994,-0.02808199943836001,0.0
1749025019108060738,1749025019.1080606,-136836,0,0.0,-8267.0,-0.0889152341434499,-0.02808199943836001,0.0
1749025019118082875,1749025019.1180828,-136836,0,0.0,-8267.0,-0.05927682276229994,-0.02808199943836001,0.2469135802469136
1749025019124500485,1749025019.1245005,-136836,0,0.0,-8294.0,-0.05927682276229994,-0.02808199943836001,0.2469135802469136
1749025019127729963,1749025019.12773,-136836,0,0.0,-8294.0,-0.0889152341434499,-0.02808199943836001,0.0
1749025019127744141,1749025019.1277442,-136836,0,0.0,-8294.0,-0.0889152341434499,-0.02808199943836001,0.0
1749025019137703141,1749025019.1377032,-136836,0,0.0,-8294.0,-0.05927682276229994,-0.05616399887672002,0.0
1749025019148248531,1749025019.1482487,-136836,0,0.0,-8294.0,-0.05927682276229994,-0.05616399887672002,0.0
1749025019158247481,1749025019.1582475,-136836,0,0.0,-8294.0,-0.05927682276229994,-0.02808199943836001,0.2469135802469136
1749025019168270805,1749025019.1682708,-136836,0,0.0,-8294.0,-0.05927682276229994,-0.02808199943836001,0.4938271604938272
1749025019178117360,1749025019.1781173,-136836,0,0.0,-8294.0,-0.05927682276229994,-0.02808199943836001,0.7407407407407408
1749025019187954207,1749025019.1879542,-136836,0,0.0,-8294.0,-0.05927682276229994,-0.02808199943836001,0.2469135802469136
1749025019197727708,1749025019.1977277,-136836,0,0.0,-8294.0,-0.05927682276229994,-0.05616399887672002,0.2469135802469136
1749025019207748937,1749025019.207749,-136836,0,0.0,-8294.0,-0.05927682276229994,-0.02808199943836001,0.0
1749025019217728890,1749025019.2177289,-136836,0,0.0,-8294.0,-0.05927682276229994,-0.02808199943836001,0.7407407407407408
1749025019224088321,1749025019.2240884,-136836,0,0.0,-8294.0,-0.05927682276229994,-0.02808199943836001,0.7407407407407408
1749025019227051283,1749025019.2270513,-136836,0,0.0,-8258.0,-0.05927682276229994,-0.02808199943836001,0.7407407407407408
1749025019228065663,1749025019.2280655,-136836,0,0.0,-8258.0,-0.05927682276229994,-0.02808199943836001,0.2469135802469136
1749025019237763176,1749025019.2377632,-136836,0,0.0,-8258.0,-0.05927682276229994,-0.02808199943836001,0.0
1749025019248494346,1749025019.2484944,-136836,0,0.0,-8258.0,-0.05927682276229994,-0.02808199943836001,0.4938271604938272
1749025019258330704,1749025019.2583306,-136836,0,0.0,-8258.0,-0.05927682276229994,-0.02808199943836001,0.2469135802469136
1749025019268303184,1749025019.2683032,-136836,0,0.0,-8258.0,-0.05927682276229994,-0.02808199943836001,0.0
1749025019278298152,1749025019.2782981,-136836,0,0.0,-8258.0,-0.05927682276229994,-0.05616399887672002,0.2469135802469136
1749025019288597211,1749025019.2885973,-136836,0,0.0,-8258.0,-0.02963841138114997,-0.02808199943836001,0.4938271604938272
1749025019298090857,1749025019.2980907,-136836,0,0.0,-8258.0,-0.02963841138114997,-0.05616399887672002,0.7407407407407408
1749025019307716712,1749025019.3077166,-136836,0,0.0,-8258.0,-0.02963841138114997,-0.02808199943836001,0.4938271604938272
1749025019317724741,1749025019.3177247,-136836,0,0.0,-8258.0,-0.05927682276229994,-0.02808199943836001,0.0
1749025019318931325,1749025019.318931,-136836,0,0.0,-8225.0,-0.05927682276229994,-0.02808199943836001,0.0
1749025019327750091,1749025019.3277502,-136836,0,0.0,-8225.0,-0.05927682276229994,-0.02808199943836001,-0.2469135802469136
1749025019335784045,1749025019.335784,-136836,0,0.0,-8225.0,-0.05927682276229994,-0.02808199943836001,-0.2469135802469136
1749025019337741707,1749025019.3377419,-136836,0,0.0,-8225.0,-0.05927682276229994,-0.02808199943836001,-0.4938271604938272
1749025019347739260,1749025019.3477392,-136836,0,0.0,-8225.0,-0.0889152341434499,-0.02808199943836001,-0.4938271604938272
1749025019358281717,1749025019.3582816,-136836,0,0.0,-8225.0,-0.11855364552459988,-0.02808199943836001,0.0
1749025019368473010,1749025019.368473,-136836,0,0.0,-8225.0,-0.0889152341434499,-0.02808199943836001,-0.2469135802469136
1749025019378292397,1749025019.3782926,-136836,0,0.0,-8225.0,-0.05927682276229994,-0.02808199943836001,0.0
1749025019388289670,1749025019.3882897,-136836,0,0.0,-8225.0,-0.05927682276229994,-0.02808199943836001,0.2469135802469136
1749025019397895342,1749025019.3978953,-136836,0,0.0,-8225.0,-0.05927682276229994,-0.02808199943836001,0.2469135802469136
1749025019407963504,1749025019.4079633,-136836,0,0.0,-8225.0,-0.0889152341434499,0.0,0.0
1749025019411434075,1749025019.411434,-136836,0,0.0,-8317.0,-0.0889152341434499,0.0,0.0
1749025019417754675,1749025019.4177547,-136836,0,0.0,-8317.0,-0.0889152341434499,0.0,0.4938271604938272
1749025019427937448,1749025019.4279375,-136836,0,0.0,-8317.0,-0.02963841138114997,-0.02808199943836001,0.2469135802469136
1749025019432054543,1749025019.4320545,-136836,0,0.0,-8317.0,-0.02963841138114997,-0.02808199943836001,0.2469135802469136
1749025019438003096,1749025019.4380033,-136836,0,0.0,-8317.0,-0.02963841138114997,-0.02808199943836001,-0.2469135802469136
1749025019447951131,1749025019.447951,-136836,0,0.0,-8317.0,-0.05927682276229994,-0.02808199943836001,-0.2469135802469136
